"Price","Address","City","Province","Details","URL","Image File"
"$239,900","205-2160 Cornwall Street,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/2160-cornwall-street/205","images/205_2160_Cornwall_Street__Regina__SK.jpg"
"$279,900","307-2700 Montague Street,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/2700-montague-street/307","images/307_2700_Montague_Street__Regina__SK.jpg"
"$209,500","2332 Montreal Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/2332-montreal-street","images/2332_Montreal_Street__Regina__SK.jpg"
"$224,900","911 Cameron Street,","Regina","SK","4 bed 1 bath","https://www.zolo.ca/regina-real-estate/911-cameron-street","images/911_Cameron_Street__Regina__SK.jpg"
"$299,900","6731 Mawson Avenue,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/6731-mawson-avenue","images/6731_Mawson_Avenue__Regina__SK.jpg"
"$534,900","2719 Kliman Crescent,","Regina","SK","3 bed 4 bath","https://www.zolo.ca/regina-real-estate/2719-kliman-crescent","images/2719_Kliman_Crescent__Regina__SK.jpg"
"$595,000","236 Eagle Place,","Regina","SK","5 bed 3 bath","https://www.zolo.ca/regina-real-estate/236-eagle-place","images/236_Eagle_Place__Regina__SK.jpg"
"$369,900","5406 Gordon Road,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/5406-gordon-road","images/5406_Gordon_Road__Regina__SK.jpg"
"$219,900","2103 Harvey Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/2103-harvey-street","images/2103_Harvey_Street__Regina__SK.jpg"
"$295,000","803 Porteous Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/803-porteous-street","images/803_Porteous_Street__Regina__SK.jpg"
"$669,900","1436 Benjamin Crescent N,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/1436-benjamin-crescent-north","images/1436_Benjamin_Crescent_N__Regina__SK.jpg"
"$439,000","1352 Angus Street,","Regina","SK","8 bed 5 bath","https://www.zolo.ca/regina-real-estate/1352-angus-street","images/1352_Angus_Street__Regina__SK.jpg"
"$789,900","5729 Devine Place,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/5729-devine-place","images/5729_Devine_Place__Regina__SK.jpg"
"$262,900","414-2305 Victoria Avenue,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/2305-victoria-avenue/414","images/414_2305_Victoria_Avenue__Regina__SK.jpg"
"$149,900","12-230 Broadway Avenue E,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/230-broadway-avenue-east/12","images/12_230_Broadway_Avenue_E__Regina__SK.jpg"
"$199,900","30 Lawrie Bay,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/30-lawrie-bay","images/30_Lawrie_Bay__Regina__SK.jpg"
"$234,900","326-5303 Universal Crescent,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/5303-universal-crescent/326","images/326_5303_Universal_Crescent__Regina__SK.jpg"
"$799,900","2657 Cameron Street,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/2657-cameron-street","images/2657_Cameron_Street__Regina__SK.jpg"
"$424,900","3342 Elgaard Drive,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/3342-elgaard-drive","images/3342_Elgaard_Drive__Regina__SK.jpg"
"$399,999","506 Victoria Avenue,","Regina","SK","– bed – bath","https://www.zolo.ca/regina-real-estate/506-victoria-avenue","images/506_Victoria_Avenue__Regina__SK.jpg"
"$499,900","3253 Valley Green Road,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/3253-valley-green-road","images/3253_Valley_Green_Road__Regina__SK.jpg"
"$279,900","133 Mcmurchy Avenue,","Regina","SK","5 bed 2 bath","https://www.zolo.ca/regina-real-estate/133-mcmurchy-avenue","images/133_Mcmurchy_Avenue__Regina__SK.jpg"
"$399,900","2239 Goldman Crescent,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/2239-goldman-crescent","images/2239_Goldman_Crescent__Regina__SK.jpg"
"$219,900","251 Toronto Street N,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/251-toronto-street-north","images/251_Toronto_Street_N__Regina__SK.jpg"
"$239,900","107-4601 Child Avenue,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/4601-child-avenue/107","images/107_4601_Child_Avenue__Regina__SK.jpg"
"$159,900","2259 Osler Street,","Regina","SK","5 bed 1 bath","https://www.zolo.ca/regina-real-estate/2259-osler-street","images/2259_Osler_Street__Regina__SK.jpg"
"$245,500","2345 Osler Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/2345-osler-street","images/2345_Osler_Street__Regina__SK.jpg"
"$214,900","5028 10th Avenue,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/5028-10th-avenue","images/5028_10th_Avenue__Regina__SK.jpg"
"$359,000","129-2501 Windsor Park Road,","Regina","SK","3 bed 4 bath","https://www.zolo.ca/regina-real-estate/2501-windsor-park-road/129","images/129_2501_Windsor_Park_Road__Regina__SK.jpg"
"$474,900","201-4578 Harbour Landing Drive,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/4578-harbour-landing-drive/201","images/201_4578_Harbour_Landing_Drive__Regina__SK.jpg"
"$756,000","3478 Keohan Crescent,","Regina","SK","6 bed 4 bath","https://www.zolo.ca/regina-real-estate/3478-keohan-crescent","images/3478_Keohan_Crescent__Regina__SK.jpg"
"$579,900","4425 Preston Crescent,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/4425-preston-crescent","images/4425_Preston_Crescent__Regina__SK.jpg"
"$299,900","257 Hanley Crescent,","Regina","SK","4 bed 1 bath","https://www.zolo.ca/regina-real-estate/257-hanley-crescent","images/257_Hanley_Crescent__Regina__SK.jpg"
"$329,900","284 Coldwell Road,","Regina","SK","4 bed 2 bath","https://www.zolo.ca/regina-real-estate/284-coldwell-road","images/284_Coldwell_Road__Regina__SK.jpg"
"$424,900","2838 Elgaard Drive,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/2838-elgaard-drive","images/2838_Elgaard_Drive__Regina__SK.jpg"
"$349,900","5532 Mckenna Road,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/5532-mckenna-road","images/5532_Mckenna_Road__Regina__SK.jpg"
"$146,900","220-3410 Park Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/3410-park-street/220","images/220_3410_Park_Street__Regina__SK.jpg"
"$269,900","2166 Atkinson Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/2166-atkinson-street","images/2166_Atkinson_Street__Regina__SK.jpg"
"$179,000","2327 Lorne Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/2327-lorne-street","images/2327_Lorne_Street__Regina__SK.jpg"
"$339,900","716 Douglas Park Crescent E,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/716-douglas-park-crescent-east","images/716_Douglas_Park_Crescent_E__Regina__SK.jpg"
"$725,000","12030 Wascana Heights,","Regina","SK","5 bed 3 bath","https://www.zolo.ca/regina-real-estate/12030-wascana","images/12030_Wascana_Heights__Regina__SK.jpg"
"$499,900","5019 Bremner Bay,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/5019-bremner-bay","images/5019_Bremner_Bay__Regina__SK.jpg"
"$556,500","3285 Favel Drive,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/3285-favel-drive","images/3285_Favel_Drive__Regina__SK.jpg"
"$309,900","1412 Mccarthy Boulevard,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/1412-mccarthy-boulevard","images/1412_Mccarthy_Boulevard__Regina__SK.jpg"
"$259,900","65-5004 James Hill Road,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/5004-james-hill-road/65","images/65_5004_James_Hill_Road__Regina__SK.jpg"
"$349,900","58 Langley Street,","Regina","SK","5 bed 3 bath","https://www.zolo.ca/regina-real-estate/58-langley-street","images/58_Langley_Street__Regina__SK.jpg"
"$449,900","11-3714 Queens Gate,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/3714-queens-gate/11","images/11_3714_Queens_Gate__Regina__SK.jpg"
"$655,000","7021 Maple Fern Bay,","Regina","SK","5 bed 3 bath","https://www.zolo.ca/regina-real-estate/7021-maple-fern-bay","images/7021_Maple_Fern_Bay__Regina__SK.jpg"
"$257,600","2209 Mcara Street,","Regina","SK","4 bed 2 bath","https://www.zolo.ca/regina-real-estate/2209-mcara-street","images/2209_Mcara_Street__Regina__SK.jpg"
"$149,900","225-65 Westfield Drive,","Regina","SK","1 bed 1 bath","https://www.zolo.ca/regina-real-estate/65-westfield-drive/225","images/225_65_Westfield_Drive__Regina__SK.jpg"
"$422,000","41 Dunning Crescent,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/41-dunning-crescent","images/41_Dunning_Crescent__Regina__SK.jpg"
"$215,000","73-4640 Harbour Landing Drive,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/4640-harbour-landing-drive/73","images/73_4640_Harbour_Landing_Drive__Regina__SK.jpg"
"$424,900","2141 Queen Street,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/2141-queen-street","images/2141_Queen_Street__Regina__SK.jpg"
"$299,900","5325 3rd Avenue,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/5325-3rd-avenue","images/5325_3rd_Avenue__Regina__SK.jpg"
"$319,900","6118 Dalgliesh Drive,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/6118-dalgliesh-drive","images/6118_Dalgliesh_Drive__Regina__SK.jpg"
"$999,900","8075 Wascana Gardens Crescent,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/8075-wascana-gardens-crescent","images/8075_Wascana_Gardens_Crescent__Regina__SK.jpg"
"$399,900","107 Noonan Road,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/107-noonan-road","images/107_Noonan_Road__Regina__SK.jpg"
"$299,900","30 Lawson Street,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/30-lawson-street","images/30_Lawson_Street__Regina__SK.jpg"
"$289,900","247 Church Drive,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/247-church-drive","images/247_Church_Drive__Regina__SK.jpg"
"$1,198,000","4414 Wolf Willow Place,","Regina","SK","5 bed 4 bath","https://www.zolo.ca/regina-real-estate/4414-wolf-willow-place","images/4414_Wolf_Willow_Place__Regina__SK.jpg"
"$69,000","1210 Robinson Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/1210-robinson-street","images/1210_Robinson_Street__Regina__SK.jpg"
"$240,000","1115 Mcintosh Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/1115-mcintosh-street","images/1115_Mcintosh_Street__Regina__SK.jpg"
"$209,900","142 Thomson Avenue,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/142-thomson-avenue","images/142_Thomson_Avenue__Regina__SK.jpg"
"$384,900","3531 Garner Avenue,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/3531-garner-avenue","images/3531_Garner_Avenue__Regina__SK.jpg"
"$529,900","2655 Makowsky Crescent,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/2655-makowsky-crescent","images/2655_Makowsky_Crescent__Regina__SK.jpg"
"$354,589","1785 Red Spring Street,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/1785-red-spring-street","images/1785_Red_Spring_Street__Regina__SK.jpg"
"$359,900","1425 Parker Avenue,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/1425-parker-avenue","images/1425_Parker_Avenue__Regina__SK.jpg"
"$354,875","7609 Walsh Avenue,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/7609-walsh-avenue","images/7609_Walsh_Avenue__Regina__SK.jpg"
"$399,900","42 Kerley Bay,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/42-kerley-bay","images/42_Kerley_Bay__Regina__SK.jpg"
"$289,900","317-1220 Blackfoot Drive,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/1220-blackfoot-drive/317","images/317_1220_Blackfoot_Drive__Regina__SK.jpg"
"$874,900","4213 Green Rose Crescent E,","Regina","SK","5 bed 4 bath","https://www.zolo.ca/regina-real-estate/4213-green-rose-crescent-east","images/4213_Green_Rose_Crescent_E__Regina__SK.jpg"
"$274,900","1359 Royal Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/1359-royal-street","images/1359_Royal_Street__Regina__SK.jpg"
"$180,000","1156 Athol Street,","Regina","SK","4 bed 2 bath","https://www.zolo.ca/regina-real-estate/1156-athol-street","images/1156_Athol_Street__Regina__SK.jpg"
"$369,900","204 Cambridge Avenue,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/204-cambridge-avenue","images/204_Cambridge_Avenue__Regina__SK.jpg"
"$289,900","6015 5th Avenue,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/6015-5th-avenue","images/6015_5th_Avenue__Regina__SK.jpg"
"$329,900","87 Deergrove Crescent,","Regina","SK","4 bed 2 bath","https://www.zolo.ca/regina-real-estate/87-deergrove-crescent","images/87_Deergrove_Crescent__Regina__SK.jpg"
"$155,000","1205-5500 Mitchinson Way,","Regina","SK","1 bed 1 bath","https://www.zolo.ca/regina-real-estate/5500-mitchinson-way/1205","images/1205_5500_Mitchinson_Way__Regina__SK.jpg"
"$219,900","310-6 Lorne Place,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/6-lorne-place/310","images/310_6_Lorne_Place__Regina__SK.jpg"
"$264,000","1105 Aberdeen Street,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/1105-aberdeen-street","images/1105_Aberdeen_Street__Regina__SK.jpg"
"$274,900","1510 Oxford Street,","Regina","SK","4 bed 2 bath","https://www.zolo.ca/regina-real-estate/1510-oxford-street","images/1510_Oxford_Street__Regina__SK.jpg"
"$309,800","1034 Goodmurphy Bay N,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/1034-goodmurphy-bay-north","images/1034_Goodmurphy_Bay_N__Regina__SK.jpg"
"$324,900","49-3101 Tregarva Drive E,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/3101-tregarva-drive-east/49","images/49_3101_Tregarva_Drive_E__Regina__SK.jpg"
"$299,800","411 Rink Avenue,","Regina","SK","4 bed 2 bath","https://www.zolo.ca/regina-real-estate/411-rink-avenue","images/411_Rink_Avenue__Regina__SK.jpg"
"$309,000","2526 Lindsay Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/2526-lindsay-street","images/2526_Lindsay_Street__Regina__SK.jpg"
"$114,900","203-15 Alport Crescent,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/15-alport-crescent/203","images/203_15_Alport_Crescent__Regina__SK.jpg"
"$309,000","6316 Engel Drive,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/6316-engel-drive","images/6316_Engel_Drive__Regina__SK.jpg"
"$339,900","3223 Rae Street,","Regina","SK","4 bed 2 bath","https://www.zolo.ca/regina-real-estate/3223-rae-street","images/3223_Rae_Street__Regina__SK.jpg"
"$299,900","616 Broadway Avenue E,","Regina","SK","4 bed 2 bath","https://www.zolo.ca/regina-real-estate/616-broadway-avenue-east","images/616_Broadway_Avenue_E__Regina__SK.jpg"
"$309,900","31 Newstead Avenue,","Regina","SK","4 bed 1 bath","https://www.zolo.ca/regina-real-estate/31-newstead-avenue","images/31_Newstead_Avenue__Regina__SK.jpg"
"$330,000","46 Petersmeyer Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/46-petersmeyer-street","images/46_Petersmeyer_Street__Regina__SK.jpg"
"$349,900","212-2341 Windsor Park Road,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/2341-windsor-park-road/212","images/212_2341_Windsor_Park_Road__Regina__SK.jpg"
"$93,000","15-2620 5th Avenue N,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/2620-5th-avenue-north/15","images/15_2620_5th_Avenue_N__Regina__SK.jpg"
"$520,000","8641 Wheat Crescent,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/8641-wheat-crescent","images/8641_Wheat_Crescent__Regina__SK.jpg"
"$525,000","2457 Saunders Crescent,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/2457-saunders-crescent","images/2457_Saunders_Crescent__Regina__SK.jpg"
"$259,900","6101 4th Avenue,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/6101-4th-avenue","images/6101_4th_Avenue__Regina__SK.jpg"
"$339,900","1314 College Avenue,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/1314-college-avenue","images/1314_College_Avenue__Regina__SK.jpg"
"$599,900","3601 Parliament Avenue,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/3601-parliament-avenue","images/3601_Parliament_Avenue__Regina__SK.jpg"
"$74,900","174 Osler Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/174-osler-street","images/174_Osler_Street__Regina__SK.jpg"
"$159,900","3622 Dewdney Avenue,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/3622-dewdney-avenue","images/3622_Dewdney_Avenue__Regina__SK.jpg"
"$259,900","59-4901 Child Avenue,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/4901-child-avenue/59","images/59_4901_Child_Avenue__Regina__SK.jpg"
"$259,900","4814 7th Avenue,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/4814-7th-avenue","images/4814_7th_Avenue__Regina__SK.jpg"
"$330,000","2028 Elphinstone Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/2028-elphinstone-street","images/2028_Elphinstone_Street__Regina__SK.jpg"
"$349,900","1341 9th Avenue N,","Regina","SK","4 bed 2 bath","https://www.zolo.ca/regina-real-estate/1341-9th-avenue-north","images/1341_9th_Avenue_N__Regina__SK.jpg"
"$155,000","207-4045 Rae Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/4045-rae-street/207","images/207_4045_Rae_Street__Regina__SK.jpg"
"$531,300","5501 Nicholson Avenue,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/5501-nicholson-avenue","images/5501_Nicholson_Avenue__Regina__SK.jpg"
"$519,900","2319 Riverbend Crescent,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/2319-riverbend-crescent","images/2319_Riverbend_Crescent__Regina__SK.jpg"
"$125,000","2171 Mcdonald Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/2171-mcdonald-street","images/2171_Mcdonald_Street__Regina__SK.jpg"
"$410,400","5107 Kaufman Avenue,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/5107-kaufman-avenue","images/5107_Kaufman_Avenue__Regina__SK.jpg"
"$349,900","75 Deergrove Crescent,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/75-deergrove-crescent","images/75_Deergrove_Crescent__Regina__SK.jpg"
"$249,800","2070 Mctavish Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/2070-mctavish-street","images/2070_Mctavish_Street__Regina__SK.jpg"
"$594,888","7535 Butler Bay,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/7535-butler-bay","images/7535_Butler_Bay__Regina__SK.jpg"
"$539,900","821 Barclay Bay N,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/821-barclay-bay-north","images/821_Barclay_Bay_N__Regina__SK.jpg"
"$269,900","4709 Pasqua Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/4709-pasqua-street","images/4709_Pasqua_Street__Regina__SK.jpg"
"$424,900","5425 Cade Street E,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/5425-cade-street-east","images/5425_Cade_Street_E__Regina__SK.jpg"
"$154,900","5-6595 Rochdale Boulevard,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/6595-rochdale-boulevard/5","images/5_6595_Rochdale_Boulevard__Regina__SK.jpg"
"$344,900","2231 Wallace Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/2231-wallace-street","images/2231_Wallace_Street__Regina__SK.jpg"
"$319,900","552 Toronto Street,","Regina","SK","5 bed 3 bath","https://www.zolo.ca/regina-real-estate/552-toronto-street","images/552_Toronto_Street__Regina__SK.jpg"
"$29,900","709 Athol Street,","Regina","SK","1 bed 1 bath","https://www.zolo.ca/regina-real-estate/709-athol-street","images/709_Athol_Street__Regina__SK.jpg"
"$424,900","3033 Elgaard Drive,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/3033-elgaard-drive","images/3033_Elgaard_Drive__Regina__SK.jpg"
"$439,900","3223 Westgate Avenue,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/3223-westgate-avenue","images/3223_Westgate_Avenue__Regina__SK.jpg"
"$249,900","2341 Rae Street,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/2341-rae-street","images/2341_Rae_Street__Regina__SK.jpg"
"$139,900","103-2511 Neff Road E,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/2511-neff-road-east/103","images/103_2511_Neff_Road_E__Regina__SK.jpg"
"$129,900","58 Nollet Avenue,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/58a-nollet-avenue","images/58_Nollet_Avenue__Regina__SK.jpg"
"$399,900","2925 Rochdale Boulevard,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/2925-rochdale-boulevard","images/2925_Rochdale_Boulevard__Regina__SK.jpg"
"$309,500","7207 Lanigan Drive,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/7207-lanigan-drive","images/7207_Lanigan_Drive__Regina__SK.jpg"
"$319,900","556 Toronto Street,","Regina","SK","5 bed 3 bath","https://www.zolo.ca/regina-real-estate/556-toronto-street","images/556_Toronto_Street__Regina__SK.jpg"
"$159,900","563 Ottawa Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/563-ottawa-street","images/563_Ottawa_Street__Regina__SK.jpg"
"$159,900","559 Ottawa Street,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/559-ottawa-street","images/559_Ottawa_Street__Regina__SK.jpg"
"$414,500","20 Minot Place,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/20-minot-place","images/20_Minot_Place__Regina__SK.jpg"
"$229,900","3730 7th Avenue E,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/3730-7th-avenue-east","images/3730_7th_Avenue_E__Regina__SK.jpg"
"$379,900","4517 Primrose Green Drive E,","Regina","SK","2 bed 3 bath","https://www.zolo.ca/regina-real-estate/4517-primrose-green-drive-east","images/4517_Primrose_Green_Drive_E__Regina__SK.jpg"
"$379,900","7513 Oxbow Way,","Regina","SK","2 bed 3 bath","https://www.zolo.ca/regina-real-estate/7513-oxbow-way","images/7513_Oxbow_Way__Regina__SK.jpg"
"$339,900","2859 Retallack Street,","Regina","SK","4 bed 3 bath","https://www.zolo.ca/regina-real-estate/2859-retallack-street","images/2859_Retallack_Street__Regina__SK.jpg"
"$339,999","2621 Argyle Street,","Regina","SK","5 bed 2 bath","https://www.zolo.ca/regina-real-estate/2621-argyle-street","images/2621_Argyle_Street__Regina__SK.jpg"
"$164,900","1205 Wallace Street,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/1205-wallace-street","images/1205_Wallace_Street__Regina__SK.jpg"
"$204,900","2835 Dewdney Avenue,","Regina","SK","Business 836 sqft","https://www.zolo.ca/regina-real-estate/2835-dewdney-avenue","images/2835_Dewdney_Avenue__Regina__SK.jpg"
"$81,900","464 Halifax Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/464-halifax-street","images/464_Halifax_Street__Regina__SK.jpg"
"$174,900","515 Osler Street,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/515-osler-street","images/515_Osler_Street__Regina__SK.jpg"
"$279,900","STREET-2221 Elphinstone Street,","Regina","SK","2 bed 2 bath","https://www.zolo.ca/regina-real-estate/2221-elphinstone-street/street","images/STREET_2221_Elphinstone_Street__Regina__SK.jpg"
"$209,000","2312 Athol Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/2312-athol-street","images/2312_Athol_Street__Regina__SK.jpg"
"$59,900","3211 Dewdney Avenue,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/3211-dewdney-avenue","images/3211_Dewdney_Avenue__Regina__SK.jpg"
"$498,000","5125 Aerial Crescent,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/5125-aerial-crescent","images/5125_Aerial_Crescent__Regina__SK.jpg"
"$399,900","2351 Halifax Street,","Regina","SK","3 bed 3 bath","https://www.zolo.ca/regina-real-estate/2351-halifax-street","images/2351_Halifax_Street__Regina__SK.jpg"
"$339,900","1175 Ferguson Crescent,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/1175-ferguson-crescent","images/1175_Ferguson_Crescent__Regina__SK.jpg"
"$199,000","2169 Queen Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/2169-queen-street","images/2169_Queen_Street__Regina__SK.jpg"
"$459,900","3354 Green Moss Lane,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/3354-green-moss-lane","images/3354_Green_Moss_Lane__Regina__SK.jpg"
"$229,900","918 College Avenue,","Regina","SK","3 bed 1 bath","https://www.zolo.ca/regina-real-estate/918-college-avenue","images/918_College_Avenue__Regina__SK.jpg"
"$274,900","1414 Dover Avenue,","Regina","SK","5 bed 2 bath","https://www.zolo.ca/regina-real-estate/1414-dover-avenue","images/1414_Dover_Avenue__Regina__SK.jpg"
"$75,000","866 Robinson Street,","Regina","SK","2 bed 1 bath","https://www.zolo.ca/regina-real-estate/866-robinson-street","images/866_Robinson_Street__Regina__SK.jpg"
"$339,900","4725 Castle Road,","Regina","SK","3 bed 2 bath","https://www.zolo.ca/regina-real-estate/4725-castle-road","images/4725_Castle_Road__Regina__SK.jpg"
"$319,900","386 Fulton Drive,","Regina","SK","4 bed 1 bath","https://www.zolo.ca/regina-real-estate/386-fulton-drive","images/386_Fulton_Drive__Regina__SK.jpg"
"$149,900","1351 Retallack Street,","Regina","SK","6 bed 2 bath","https://www.zolo.ca/regina-real-estate/1351-retallack-street","images/1351_Retallack_Street__Regina__SK.jpg"
"$365,000","1686 Toronto Street,","Regina","SK","4 bed 4 bath","https://www.zolo.ca/regina-real-estate/1686-toronto-street","images/1686_Toronto_Street__Regina__SK.jpg"
